CodMun,area_territorial
4112801,"289,173"
4112900,"320,816"
4112959,"354,364"
4113007,"210,869"
4113106,"193,299"
4113205,"2093,859"
4113254,"559,439"
4113304,"673,599"
4113403,"344,918"
4113429,"151,456"
4113452,"361,367"
4113502,"722,496"
4113601,"240,904"
4113700,"1652,569"
4113734,"916,839"
4113759,"199,213"
4113809,"121,066"
4113908,"753,713"
4114005,"788,061"
4114104,"294,019"
4114203,"335,814"
4114302,"379,179"
4114351,"216,415"
4114401,"1055,458"
4114500,"571,135"
4114609,"747,041"
4114708,"486,224"
4114807,"475,564"
4114906,"384,424"
4115002,"232,363"
4115101,"433,17"
4115200,"487,012"
4115309,"230,365"
4115358,"283,793"
4115408,"387,612"
4115457,"509,632"
4115507,"208,47"
4115606,"639,746"
4115705,"117,899"
4115739,"394,533"
4115754,"108,324"
4115804,"328,732"
4115853,"197,136"
4115903,"221,708"
4116000,"90,294"
4116059,"324,397"
4116109,"353,772"
4116208,"684,58"
4116307,"137,018"
4116406,"185,769"
4116505,"131,272"
4116604,"129,476"
4116703,"474,011"
4116802,"555,488"
4116901,"401,587"
4116950,"208,472"
4117008,"283,423"
4117057,"1210,205"
4117107,"269,389"
4117206,"136,347"
4117214,"71,764"
4117222,"204,665"
4117255,"352,565"
4117271,"545,686"
4117297,"161,411"
4117305,"2429,564"
4117404,"176,457"
4117453,"293,042"
4117503,"171,379"
4117602,"1557,903"
4117701,"1470,072"
4117800,"817,647"
4117909,"651,238"
4118006,"204,564"
4118105,"348,631"
4118204,"826,431"
4118303,"175,875"
4118402,"1202,266"
4118451,"135,6"
4118501,"539,087"
4118600,"421,409"
4118709,"369,862"
4118808,"468,594"
4118857,"409,05"
4118907,"240,635"
4119004,"205,279"
4119103,"254,792"
4119152,"60,869"
4119202,"220,625"
4119251,"97,463"
4119301,"2001,588"
4119400,"1345,417"
4119509,"227,042"
4119608,"1663,747"
4119657,"123,229"
4119707,"356,192"
4119806,"346,241"
4119905,"2054,732"
4119954,"200,41"
4120002,"291,663"
4120101,"186,581"
4120150,"361,02"
4120200,"217,676"
4120309,"213,013"
4120333,"153,399"
4120358,"226,14"
4120408,"155,734"
4120507,"414,442"
4120606,"2247,141"
4120655,"321,875"
4120705,"112,689"
4120804,"180,471"
4120853,"114,393"
4120903,"821,503"
4121000,"914,763"
4121109,"326,177"
4121208,"447,024"
4121257,"237,196"
4121307,"167,646"
4121356,"241,386"
4121406,"353,416"
4121505,"481,84"
4121604,"425,273"
4121703,"1635,522"
4121752,"834,232"
4121802,"629,224"
4121901,"374,732"
4122008,"599,056"
4122107,"177,836"
4122156,"681,406"
4122172,"382,329"
4122206,"812,288"
4122305,"604,138"
4122404,"459,024"
4122503,"742,121"
4122602,"555,125"
4122651,"371,25"
4122701,"190,329"
4122800,"189,315"
4122909,"200,52"
4123006,"312,717"
4123105,"78,045"
4123204,"110,199"
4123303,"442,013"
4123402,"276,241"
4123501,"754,701"
4123600,"156,935"
4123709,"349,497"
4123808,"321,182"
4123824,"116,858"
4123857,"836,669"
4123907,"427,193"
4123956,"259,957"
4124004,"251,269"
4124020,"326,19"
4124053,"259,393"
4124103,"721,472"
4124202,"219,068"
4124301,"165,904"
4124400,"325,651"
4124509,"280,133"
4124608,"225,079"
4124707,"823,774"
4124806,"388,059"
4124905,"304,413"
4125001,"353,331"
4125100,"720,407"
4125209,"379,545"
4125308,"315,088"
4125357,"404,69"
4125407,"399,667"
4125456,"182,419"
4125506,"946,435"
4125555,"95,381"
4125605,"1341,714"
4125704,"851,917"
4125753,"308,324"
4125803,"322,692"
4125902,"250,654"
4126009,"227,982"
4126108,"218,623"
4126207,"677,609"
4126256,"103,501"
4126272,"152,084"
4126306,"1441,333"
4126355,"482,394"
4126405,"444,492"
4126504,"505,532"
4126603,"278,035"
4126652,"170,759"
4126678,"472,155"
4126702,"193,346"
4126801,"591,399"
4126900,"434,371"
4127007,"902,793"
4127106,"1382,86"
4127205,"320,85"
4127304,"700,599"
4127403,"800,807"
4127502,"2951,567"
4127601,"671,889"
4127700,"1196,756"
4127809,"591,438"
4127858,"504,171"
4127882,"668,478"
4127908,"698,871"
4127957,"299,769"
4127965,"938,966"
4128005,"652,581"
4128104,"1234,537"
4128203,"719,998"
4128302,"94,819"
4128401,"237,81"
4128500,"397,916"
4128534,"819,334"
4128559,"327,09"
4128609,"311,801"
4128625,"967,772"
4128633,"777,482"
4128658,"243,173"
4128708,"308,218"
4128807,"359,712"
4200051,"237,517"
4200101,"953,992"
4200200,"206,815"
4200309,"129,774"
4200408,"1319,137"
4200507,"139,511"
4200556,"76,631"
4200606,"326,66"
4200705,"733,489"
4200754,"103,433"
4200804,"232,348"
4200903,"499,998"
4201000,"589,812"
4201109,"540,636"
4201208,"234,422"
4201257,"493,49"
4201273,"132,779"
4201307,"386,693"
4201406,"301,819"
4201505,"173,958"
4201604,"93,53"
4201653,"90,503"
4201703,"112,884"
4201802,"94,383"
4201901,"207,045"
4201950,"94,477"
4202008,"45,214"
4202057,"108,914"
4202073,"146,834"
4202081,"148,074"
4202099,"92,561"
4202107,"138,947"
4202131,"535,682"
4202156,"93,852"
4202206,"388,291"
4202305,"365,755"
4202404,"518,619"
4202438,"510,673"
4202453,"35,143"
4202503,"938,516"
4202537,"63,883"
4202578,"67,777"
4202602,"1057,034"
4202701,"296,256"
4202800,"212,045"
4202859,"89,411"
4202875,"336,439"
4202909,"284,675"
4203006,"983,424"
4203105,"173,079"
4203154,"636,208"
4203204,"210,568"
4203253,"1331,962"
4203303,"499,216"
4203402,"1025,638"
4203501,"479,161"
4203600,"1717,697"
4203709,"151,008"
4203808,"1148,036"
4203907,"244,057"
4203956,"53,222"
4204004,"199,166"
4204103,"140,873"
4204152,"208,391"
4204178,"418,544"
4204194,"124,866"
4204202,"624,846"
4204251,"70,965"
4204301,"799,194"
4204350,"83,556"
4204400,"233,698"
4204459,"107,502"
4204509,"405,761"
4204558,"647,388"
4204608,"234,865"
4204707,"220,099"
4204756,"54,811"
4204806,"949,865"
4204905,"287,057"
4205001,"378,843"
4205100,"178,157"
4205159,"374,205"
4205175,"103,888"
4205191,"65,311"
4205209,"208,841"
4205308,"340,07"
4205357,"58,457"
4205407,"674,844"
4205431,"100,408"
4205456,"183,351"
4205506,"549,188"
4205555,"158,775"
4205605,"139,836"
4205704,"114,773"
4205803,"503,595"
4205902,"386,616"
4206009,"127,556"
4206108,"334,362"
4206207,"165,718"
4206306,"172,173"
4206405,"331,766"
4206504,"267,514"
4206603,"100,63"
4206652,"206,196"
4206702,"216,581"
4206751,"146,009"
4206801,"156,439"
4206900,"247,102"
4207007,"230,393"
4207106,"253,024"
4207205,"542,238"
4207304,"181,577"
4207403,"119,113"
4207502,"430,799"
4207577,"113,986"
4207601,"155,651"
4207650,"200,96"
4207684,"261,081"
4207700,"245,921"
4207759,"165,147"
4207809,"325,862"
4207858,"77,912"
4207908,"589,698"
4208005,"166,265"
4208104,"1297,543"
4208203,"289,215"
4208302,"58,21"
4208401,"281,782"
4208450,"245,394"
4208500,"336,588"
4208609,"182,483"
4208708,"430,704"
4208807,"326,362"
4208906,"530,894"
4208955,"68,499"
4209003,"241,637"
4209102,"1127,946"
4209151,"405,552"
4209177,"91,448"
4209201,"69,036"
4209300,"2637,66"
4209409,"333,26"
4209458,"65,348"
4209508,"79,333"
4209607,"271,852"
4209706,"941,64"
4209805,"293,6"
4209854,"190,171"
4209904,"197,586"
4210001,"260,106"
4210035,"117,099"
4210050,"261,208"
4210100,"1404,084"
4210209,"306,058"
4210308,"520,816"
4210407,"62,902"
4210506,"170,339"
4210555,"104,184"
4210605,"374,459"
4210704,"435,391"
4210803,"186,439"
4210852,"337,991"
4210902,"92,346"
4211009,"200,276"
4211058,"191,278"
4211108,"560,743"
4211207,"82,818"
4211256,"260,143"
4211306,"111,377"
4211405,"65,087"
4211454,"137,388"
4211504,"402,852"
4211603,"295,061"
4211652,"151,722"
4211702,"549,859"
4211751,"847,253"
4211801,"213,543"
4211850,"188,568"
4211876,"86,048"
4211892,"738,331"
4211900,"394,85"
4212007,"330,878"
4212056,"289,097"
4212106,"351,051"
4212205,"764,737"
4212239,"180,338"
4212254,"92,638"
4212270,"617,092"
4212304,"446,165"
4212403,"159,891"
4212502,"57,752"
4212601,"96,168"
4212650,"106,853"
4212700,"306,76"
4212809,"99,355"
4212908,"128,726"
4213005,"61,011"
4213104,"146,088"
4213153,"63,1"
4213203,"214,299"
4213302,"575,17"
4213351,"396,882"
4213401,"560,731"
4213500,"93,673"
4213609,"848,779"
4213708,"356,539"
4213807,"284,36"
4213906,"65,433"
4214003,"297,16"
4214102,"224,748"
4214151,"85,598"
4214201,"278,983"
4214300,"286,461"
4214409,"314,913"
4214508,"502,095"
4214607,"245,057"
4214706,"555,473"
4214805,"260,817"
4214904,"302,39"
4215000,"907,42"
4215059,"282,571"
4215075,"191,061"
4215109,"129,001"
4215208,"223,333"
4215307,"177,887"
4215356,"156,568"
4215406,"104,531"
4215455,"82,984"
4215505,"1145,845"
4215554,"81,004"
4215604,"203,218"
4215653,"150,299"
4215679,"715,551"
4215687,"119,653"
4215695,"73,335"
4215703,"344,235"
4215752,"149,891"
4215802,"495,772"
4215901,"461,438"
4216008,"162,12"
4216057,"345,903"
4216107,"367,525"
4216206,"493,266"
4216255,"163,747"
4216305,"200,765"
4216354,"151,885"
4216404,"184,375"
4216503,"1888,634"
4216602,"150,499"
4216701,"280,76"
4216800,"948,714"
4216909,"356,193"
4217006,"106,765"
4217105,"224,566"
4217154,"72,755"
4217204,"234,202"
4217253,"139,196"
4217303,"205,781"
4217402,"165,237"
4217501,"309,627"
4217550,"90,564"
4217600,"262,004"
4217709,"143,457"
4217758,"113,125"
4217808,"693,847"
4217907,"390,044"
4217956,"56,962"
4218004,"279,159"
4218103,"328,507"
4218202,"128,313"
4218251,"596,344"
4218301,"436,496"
4218350,"156,61"
4218400,"159,833"
4218509,"185,937"
4218608,"109,648"
4218707,"301,485"
4218756,"132,939"
4218806,"235,104"
4218855,"92,857"
4218905,"1021,371"
4218954,"350,472"
4219002,"254,954"
4219101,"166,685"
4219150,"350,606"
4219176,"299,807"
4219200,"346,932"
4219309,"384,127"
4219358,"370,414"
4219408,"153,776"
4219507,"377,426"
4219606,"218,032"
4219705,"293,628"
4219853,"190,179"
4220000,"63,42"
4300001,"2872,364"
4300002,"10196,942"
4300034,"1551,339"
4300059,"291,503"
4300109,"534,624"
4300208,"322,674"
4300307,"316,394"
4300406,"7800,428"
4300455,"172,794"
4300471,"265,042"
4300505,"325,979"
4300554,"115,335"
4300570,"78,846"
4300604,"71,7"
4300638,"505,983"
4300646,"93,704"
4300661,"331,227"
4300703,"242,26"
4300802,"348,132"
4300851,"518,193"
4300877,"35,391"
4300901,"342,279"
4301008,"157,088"
4301057,"119,163"
4301073,"124,693"
4301107,"425,791"
4301206,"315,132"
4301305,"2508,545"
4301404,"270,241"
4301503,"348,231"
4301552,"156,727"
4301602,"4090,36"
4301636,"102,386"
4301651,"124,113"
4301701,"260,505"
4301750,"436,101"
4301800,"515,469"
4301859,"62,801"
4301875,"1055,937"
4301909,"729,316"
4301925,"146,995"
4301958,"60,437"
4302006,"647,994"
4302055,"132,351"
4302105,"273,576"
4302154,"196,064"
4302204,"109,541"
4302220,"701,221"
4302238,"504,114"
4302253,"92,956"
4302303,"2622,837"
4302352,"88,774"
4302378,"89,206"
4302402,"102,54"
4302451,"265,952"
4302501,"1610,056"
4302584,"200,497"
4302600,"132,044"
4302659,"105,353"
4302709,"752,187"
4302808,"3047,113"
4302907,"2373,507"
4303004,"3736,158"
4303103,"43,778"
4303202,"204,055"
4303301,"261,303"
4303400,"189,16"
4303509,"1680,168"
4303558,"138,069"
4303608,"1181,811"
4303673,"537,994"
4303707,"224,801"
4303806,"276,162"
4303905,"60,579"
4304002,"220,719"
4304101,"226,202"
4304200,"944,058"
4304309,"247,047"
4304358,"933,628"
4304408,"253,002"
4304507,"3526,253"
4304606,"130,789"
4304614,"82,908"
4304622,"526,85"
4304630,"98,29"
4304655,"1007,796"
4304663,"783,624"
4304671,"412,889"
4304689,"182,595"
4304697,"73,967"
4304705,"666,694"
4304713,"294,456"
4304804,"230,68"
4304853,"83,155"
4304903,"272,041"
4304952,"235,863"
4305009,"583,184"
4305108,"1652,308"
4305116,"134,23"
4305124,"451,699"
4305132,"158,025"
4305157,"73,438"
4305173,"324,908"
4305207,"176,643"
4305306,"684,247"
4305355,"217,362"
4305371,"198,748"
4305405,"397,179"
4305439,"202,387"
4305447,"220,471"
4305454,"243,42"
4305504,"274,35"
4305587,"60,732"
4305603,"286,295"
4305702,"463,568"
4305801,"203,614"
4305835,"112,439"
4305850,"277,147"
4305871,"163,684"
4305900,"492,303"
4305934,"105,447"
4305959,"173,207"
4305975,"422,101"
4306007,"362,194"
4306056,"682,138"
4306072,"97,077"
4306106,"1360,548"
4306130,"166,883"
4306205,"155,058"
4306304,"174,734"
4306320,"360,851"
4306353,"217,363"
4306379,"600,518"
4306403,"66,114"
4306429,"226,072"
4306452,"133,535"
4306502,"1355,195"
4306551,"78,219"
4306601,"5194,051"
4306700,"114,149"
4306734,"255,731"
4306759,"107,976"
4306767,"509,614"
4306809,"140,006"
4306908,"3348,447"
4306924,"71,191"
4306932,"552,986"
4306957,"119,912"
4306973,"152,793"
4307005,"429,164"
4307054,"238,558"
4307104,"1759,717"
4307203,"285,677"
4307302,"357,181"
4307401,"829,587"
4307450,"148,909"
4307500,"783,642"
4307559,"99,757"
4307609,"51,779"
4307708,"27,676"
4307807,"185,026"
4307815,"281,613"
4307831,"418,069"
4307864,"134,295"
4307906,"361,372"
4308003,"169,514"
4308052,"143,321"
4308078,"84,794"
4308102,"94,832"
4308201,"276,231"
4308250,"168,521"
4308300,"583,465"
4308409,"578,875"
4308433,"93,275"
4308458,"650,512"
4308508,"265,181"
4308607,"167,559"
4308656,"803,737"
4308706,"204,428"
4308805,"510,01"
4308854,"184,715"
4308904,"287,466"
4309001,"857,059"
4309050,"323,955"
4309100,"239,341"
4309126,"131,396"
4309159,"217,515"
4309209,"468,288"
4309258,"146,925"
4309308,"376,166"
4309407,"297,545"
4309506,"290,7"
4309555,"48,562"
4309571,"118,252"
4309605,"229,694"
4309654,"822,608"
4309704,"135,01"
4309753,"195,426"
4309803,"348,778"
4309902,"292,16"
4309951,"307,164"
4310009,"607,185"
4310108,"137,548"
4310207,"688,982"
4310306,"118,144"
4310330,"39,766"
4310363,"71,716"
4310405,"358,283"
4310413,"113,749"
4310439,"599,361"
4310462,"158,71"
4310504,"181,579"
4310538,"172,801"
4310553,"1120,874"
4310579,"184,673"
4310603,"3406,606"
4310652,"205,321"
4310702,"212,669"
4310751,"122,93"
4310801,"63,092"
4310850,"127,589"
4310876,"339,399"
4310900,"178,009"
4311007,"2051,845"
4311106,"675,314"
4311122,"908,879"
4311130,"853,08"
4311155,"1238,918"
4311205,"1929,544"
4311239,"109,281"
4311254,"387,455"
4311270,"138,602"
4311304,"1260,227"
4311403,"91,231"
4311429,"67,947"
4311502,"2600,969"
4311601,"245,627"
4311627,"33,351"
4311643,"63,502"
4311700,"335,198"
4311718,"1682,82"
4311734,"156,653"
4311759,"1390,696"
4311775,"613,328"
4311791,"82,063"
4311809,"649,77"
4311908,"229,759"
4311981,"338,45"
4312005,"98,727"
4312054,"125,714"
4312104,"316,121"
4312138,"238,268"
4312153,"46,799"
4312179,"114,653"
4312203,"208,439"
4312252,"424,339"
4312302,"131,236"
4312351,"82,23"
4312377,"549,456"
4312385,"69,726"
4312401,"424,846"
4312427,"146,191"
4312443,"166,224"
4312450,"244,645"
4312476,"89,412"
4312500,"1977,442"
4312609,"111,247"
4312617,"1193,717"
4312625,"111,132"
4312658,"361,689"
4312674,"154,995"
4312708,"468,962"
4312757,"148,861"
4312807,"75,514"
4312906,"211,611"
4312955,"93,733"
4313003,"102,994"
4313011,"97,579"
4313037,191
4313060,"62,319"
4313086,"102,641"
4313102,"314,613"
4313201,"290,164"
4313300,"259,941"
4313334,"255,264"
4313359,"149,158"
4313375,"218,153"
4313391,"192,998"
4313409,"222,536"
4313425,"218,836"
4313441,"75,428"
4313466,"79,851"
4313490,"123,344"
4313508,"663,562"
4313607,"182,115"
4313656,"949,201"
4313706,"1421,101"
4313805,"144,181"
4313904,"491,57"
4313953,"841,225"
4314001,"121,745"
4314027,"337,534"
4314035,"57,373"
4314050,"108,707"
4314068,"304,833"
4314076,"265,133"
4314100,"784,407"
4314134,"149,669"
4314159,"171,863"
4314175,"1373,985"
4314209,"603,757"
4314308,"414,106"
4314407,"1609,708"
4314423,"84,28"
4314456,"68,222"
4314464,"438,11"
4314472,"478,11"
4314498,"105,385"
4314506,"2248,221"
4314548,"104,821"
4314555,"293,723"
4314605,"3537,799"
4314704,"228,552"
4314753,"67,571"
4314779,"502,709"
4314787,"99,504"
4314803,"159,298"
4314902,"495,39"
4315008,"250,876"
4315057,"105,811"
4315073,"114,284"
4315107,"281,497"
4315131,"105,358"
4315149,"49,628"
4315156,"256,039"
4315172,"171,973"
4315206,"205,117"
4315305,"3139,995"
4315313,"268,971"
4315321,"543,359"
4315354,"223,072"
4315404,"303,705"
4315453,"123,353"
4315503,"968,62"
4315552,"235,854"
4315602,"2709,391"
4315701,"2051,112"
4315750,"239,562"
4315800,"208,108"
4315909,"83,278"
4315958,"295,326"
4316006,"296,09"
4316105,"418,675"
4316204,"252,454"
4316303,"349,074"
4316402,"4343,656"
4316428,"77,889"
4316436,"221,554"
4316451,"507,698"
4316477,"94,312"
4316501,"99,046"
4316600,"504,438"
4316709,"975,799"
4316733,"200,056"
4316758,"86,442"
4316808,"733,898"
4316907,"1780,194"
4316956,"140,437"
4316972,"955,299"
4317004,"1420,616"
4317103,"6946,407"
4317202,"489,38"
4317251,"74,054"
4317301,"5195,667"
4317400,"2414,195"
4317509,"679,34"
4317558,"126,094"
4317608,"1049,583"
4317707,"1710,869"
4317756,"203,44"
4317806,"467,775"
4317905,"367,202"
4317954,"125,595"
4318002,"3616,69"
4318051,"78,67"
4318101,"2506,975"
4318200,"3317,858"
4318309,"5053,46"
4318408,"935,596"
4318424,"171,029"
4318432,"78,32"
4318440,"125,62"
4318457,"98,125"
4318465,"103,094"
4318481,"63,709"
4318499,"77,732"
4318507,"1071,824"
4318606,"335,287"
4318614,"55,209"
4318622,"1173,907"
4318705,"103,009"
4318804,"2036,125"
4318903,"1295,522"
4319000,"256,177"
4319109,"171,245"
4319125,"669,547"
4319158,"1228,447"
4319208,"485,588"
4319307,"223,942"
4319356,"35,062"
4319364,"79,894"
4319372,"107,559"
4319406,"873,394"
4319505,"114,294"
4319604,"2204,779"
4319703,"154,45"
4319711,"91,898"
4319737,"107,402"
4319752,"32,105"
4319802,"1174,822"
4319901,"136,473"
4320008,"58,247"
4320107,"351,717"
4320206,"300,827"
4320230,"119,312"
4320263,"246,222"
4320305,"176,471"
4320321,"147,068"
4320354,"282,13"
4320404,"163,31"
4320453,"98,131"
4320503,"440,631"
4320552,"252,013"
4320578,"129,238"
4320602,"167,598"
4320651,"119,285"
4320677,"510,233"
4320701,"128,379"
4320800,"1215,056"
4320859,"94,754"
4320909,"238,082"
4321006,"179,935"
4321105,"805,452"
4321204,"453,328"
4321303,"349,967"
4321329,"76,917"
4321352,"610,106"
4321402,"337,495"
4321436,"142,275"
4321451,"177,795"
4321469,"113,944"
4321477,"236,653"
4321493,"198,316"
4321501,"161,624"
4321600,"142,878"
4321626,"80,681"
4321634,"148,601"
4321667,"251,483"
4321709,"165,285"
4321808,"421,461"
4321832,"217,386"
4321857,"180,599"
4321907,"268,902"
4321956,"268,417"
4322004,"817,625"
4322103,"181,198"
4322152,"217,302"
4322186,"135,243"
4322202,"2253,234"
4322251,"59,447"
4322301,"307,71"
4322327,"253,635"
4322343,"125,876"
4322350,"131,154"
4322376,"602,387"
4322400,"5702,098"
4322509,"2124,422"
4322525,"329,727"
4322533,"328,272"
4322541,"45,085"
4322558,"64,905"
4322608,"772,588"
4322707,"309,621"
4322806,"289,464"
4322855,"113,622"
4322905,"268,072"
4323002,"1496,506"
4323101,"193,025"
4323200,"238,133"
4323309,"107,652"
4323358,"151,695"
4323408,"181,061"
4323457,"508,278"
4323507,"77,63"
4323606,"119,327"
4323705,"90,022"
4323754,"258,312"
4323770,"63,665"
4323804,"60,799"
5000203,"7781,558"
5000252,"4397,518"
5000609,"4193,742"
5000708,"2913,177"
5000807,"3415,657"
5000856,"1283,627"
5000906,"1142,895"
5001003,"2751,485"
5001102,"17087,021"
5001243,"1653,86"
5001508,"3357,926"
5001904,"2392,476"
5002001,"1826,578"
5002100,"4899,44"
5002159,"2591,933"
5002209,"5373,016"
5002308,"5803,542"
5002407,"2115,73"
5002605,"6238,127"
5002704,"8082,978"
5002803,"2943,206"
5002902,"3658,252"
5002951,"3252,327"
5003108,"2639,657"
5003157,"1023,727"
5003207,"64438,363"
5003256,"4159,384"
5003306,"6391,486"
5003454,"828,533"
5003488,"2431,609"
5003504,"280,457"
5003702,"4062,236"
5003751,"1012,796"
5003801,"315,333"
5003900,"4879,932"
5004007,"493,434"
5004106,"1225,426"
5004304,"2957,41"
5004403,"5761,19"
5004502,"1342,764"
5004601,"2063,717"
5004700,"2003,43"
5004809,"416,605"
5004908,"2912,836"
5005004,"2126,133"
5005103,"1933,316"
5005152,"1569,176"
5005202,"354,255"
5005251,"1725,78"
5005400,"5396,905"
5005608,"5471,436"
5005681,"478,38"
5005707,"3189,667"
5005806,"3909,44"
5006002,"4025,012"
5006200,"4770,685"
5006259,"849,19"
5006275,"5061,433"
5006309,"5405,48"
5006358,"1307,092"
5006408,"3553,782"
5006606,"5359,354"
5006903,"17505,2"
5007109,"17315,283"
5007208,"3983,562"
5007307,"1828,8"
5007406,"8173,868"
5007505,"1309,574"
5007554,"6142,001"
5007695,"3849,875"
5007703,"839,117"
5007802,"3254,917"
5007901,"5265,695"
5007935,"4185,528"
5007950,"1784,207"
5007976,"1052,232"
5008008,"2845,723"
5008305,"10217,071"
5008404,"312,429"
5100102,"850,763"
5100201,"7549,233"
5100250,"8955,999"
5100300,"5391,6"
5100359,"2248,414"
5100409,"3864,146"
5100508,"1847,354"
5100607,"1436,582"
5100805,"20489,024"
5101001,"6626,788"
5101209,"678,53"
5101258,"1639,733"
5101308,"417,337"
5101407,"24678,135"
5101605,"11374,872"
5101704,"5976,864"
5101803,"8713,673"
5101852,"4266,636"
5101902,"15968,355"
5102504,"24538,591"
5102603,"6251,043"
5102637,"9427,238"
5102678,"5660,165"
5102686,"6792,808"
5102694,"3449,037"
5102702,"10855,181"
5102793,"2421,788"
5102850,"3713,466"
5103007,"5925,077"
5103056,"3843,561"
5103106,"16317,048"
5103205,"3112,091"
5103254,"27960,237"
5103304,"21484,982"
5103353,"5802,314"
5103361,"2684,676"
5103379,"9469,957"
5103403,"3291,696"
5103437,"357,128"
5103452,"1273,178"
5103502,"8263,397"
5103601,"2214,513"
5103700,"11661,514"
5103809,"891,448"
5103858,"16908,375"
5103908,"3690,594"
5103957,"833,13"
5104104,"4725,281"
5104203,"5032,75"
5104500,"592,495"
5104526,"3422,016"
5104542,"2909,745"
5104559,"4517,909"
5104609,"8698,814"
5104807,"2395,366"
5104906,"1297,255"
5105002,"1345,411"
5105101,"22632,713"
5105150,"26397,173"
5105176,"3207,837"
5105200,"2717,587"
5105234,"1810,547"
5105259,"3674,596"
5105309,"4282,733"
5105507,"13443,676"
5105580,"12286,119"
5105606,"5228,272"
5105622,"1085,374"
5105903,"3895,167"
5106000,"1336,754"
5106109,"5537,413"
5106158,"9556,661"
5106174,"4034,615"
5106182,"4780,41"
5106190,"2385,819"
5106208,"3832,041"
5106216,"5953,099"
5106224,"9546,512"
5106232,"1327,266"
5106240,"12845,882"
5106257,"5652,03"
5106265,"5800,759"
5106273,"920,048"
5106281,"5078,293"
5106299,"4813,56"
5106307,"23781,486"
5106315,"4394,78"
5106372,"3786,5"
5106422,"14432,934"
5106455,"2437,59"
5106505,"17156,759"
5106653,"2742,482"
5106703,"701,138"
5106752,"8545,292"
5106778,"3971,721"
5106802,"6846,668"
5106828,"5832,083"
5106851,"2045,467"
5107008,"6833,013"
5107040,"5549,918"
5107065,"17799,989"
5107107,"1282,763"
5107156,"1331,677"
5107180,"11354,555"
5107198,"624,997"
5107206,"539,287"
5107248,"3812,09"
5107263,"1166,382"
5107297,"584,369"
5107305,"4525,304"
5107354,"7465,563"
5107404,"344,33"
5107578,"12658,341"
5107602,"4800,914"
5107701,"7051,987"
5107743,"5623,39"
5107750,"1753,378"
5107768,"4750,916"
5107776,"6466,223"
5107792,"3517,653"
5107800,"9469,139"
5107859,"16682,473"
5107875,"13615,748"
5107883,"1490,793"
5107909,"3990,87"
5107925,"9346,873"
5107941,"8442,931"
5107958,"11636,976"
5108006,"4492,539"
5108055,"2399,736"
5108105,"4281,968"
5108204,"2398,383"
5108303,"4590,628"
5108352,"1901,545"
5108402,"724,279"
5108501,"3005,12"
5108600,"7436,383"
5108808,"1121,928"
5108857,"1905,744"
5108907,"11553,479"
5108956,"5139,307"
5200050,"147,256"
5200100,"1045,127"
5200134,"1565,997"
5200159,"115,353"
5200175,"2029,416"
5200209,"452,858"
5200258,"192,392"
5200308,"847,893"
5200506,"102,16"
5200555,"503,764"
5200605,"2593,904"
5200803,"1259,366"
5200829,"1343,237"
5200852,"133,563"
5200902,"408,525"
5201108,"934,146"
5201207,"55,559"
5201306,"975,331"
5201405,"278,539"
5201454,"602,133"
5201504,"2900,82"
5201603,"149,371"
5201702,"664,53"
5201801,"218,661"
5202155,"2193,7"
5202353,"1074,595"
5202502,"3055,292"
5202601,"564,836"
5202809,"168,748"
5203104,"1784,844"
5203203,"1093,248"
5203302,"1275,849"
5203401,"1899,506"
5203500,"1405,028"
5203559,"123,427"
5203575,"1628,486"
5203609,"123,072"
5203807,"1463,006"
5203906,"895,456"
5203939,"200,418"
5203962,"247,047"
5204003,"1125,926"
5204102,"1654,554"
5204201,"422,751"
5204250,"528,189"
5204300,"2251,607"
5204409,"8635,129"
5204508,"1608,439"
5204557,"249,691"
5204607,"273,815"
5204656,"1974,375"
5204706,"1067,191"
5204805,"2462,567"
5204854,"159,557"
5204904,"734,802"
5204953,"441,645"
5205000,"418,544"
5205059,"297,977"
5205109,"3820,295"
5205208,"205,078"
5205307,"6956,082"
5205406,"214,322"
5205455,"415,811"
5205471,"2184,403"
5205497,"390,959"
5205513,"1789,039"
5205521,"1708,188"
5205703,"455,976"
5205802,"1061,955"
5205901,"1884,88"
5206206,"6163,922"
5206305,"225,359"
5206404,"4661,171"
5206503,"364,105"
5206602,"570,725"
5206701,"415,738"
5206800,"84,495"
5206909,"482,191"
5207105,"687,348"
5207253,"3221,752"
5207352,"603,654"
5207402,"1461,503"
5207501,"301,642"
5207535,"1945,658"
5207600,"1274,318"
5207808,"423,649"
5207907,"3709,427"
5208004,"5813,24"
5208103,"844,289"
5208152,"588,58"
5208301,"830,971"
5208400,"169,013"
5208509,"568,789"
5208608,"1547,274"
5208707,"728,841"
5208806,"212,552"
5208905,"3108,02"
5209101,"2470,347"
5209150,"824,748"
5209200,"517,255"
5209291,"205,307"
5209408,"1226,849"
5209457,"595,866"
5209606,"229,638"
5209705,"953,729"
5209804,"580,391"
5209903,"1550,376"
5209937,"691,794"
5209952,"956,475"
5210000,"615,278"
5210109,"4368,295"
5210158,"241,289"
5210208,"1026,384"
5210307,"577,482"
5210406,"1457,28"
5210562,"146,638"
5210604,"239,677"
5210802,"2089,341"
5210901,"956,125"
5211008,"2043,715"
5211206,"1276,479"
5211305,"3436,628"
5211404,"383,842"
5211503,"2454,145"
5211602,"1257,663"
5211701,"864,106"
5211800,"1849,552"
5211909,"7174,219"
